category,mutcd_code,occurrence,output_relpath,role,role_index,row_index,source_type,source_docx,source_partname,source_rid,source_web_url,bg_removed,width,height,sha256,fallback_relpath,fallback_sha256,source_web_provider,max_dim
DESTINATION_SIGNS,D1-1e,1,DESTINATION_SIGNS/D1-1e.png,image,1,905,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image600.png,rId933,,True,120,65,433f234d96d5953663713e80cec3d475163b3f60c304cd628f8e17dbb8de29b1,,,,120
DESTINATION_SIGNS,D1-2,1,DESTINATION_SIGNS/D1-2.png,image,1,906,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image595.png,rId934,,True,120,55,e4f4b50fc6ef57269c888006a37c18582e30a5787422d361deadce7ca0455b16,,,,120
DESTINATION_SIGNS,D1-2a,1,DESTINATION_SIGNS/D1-2a.png,image,1,907,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image596.png,rId935,,True,120,44,4d4ddba66c025ea29dd10892314daa4435dd55165d1f4aec74464dfddb3cd18f,,,,120
DESTINATION_SIGNS,D1-2b,1,DESTINATION_SIGNS/D1-2b.png,image,1,908,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image597.png,rId936,,True,120,49,5d72d77359e66254afc7adce34e1826a4e4062b4399d0aec230cb6c89e6a43d9,,,,120
DESTINATION_SIGNS,D1-2c,1,DESTINATION_SIGNS/D1-2c.png,image,1,909,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image598.png,rId937,,False,120,41,4d6a2da35179df226aa789c2f52f2e31c80141322eba7de74ff42e416830fb99,,,,120
DESTINATION_SIGNS,D1-2d,1,DESTINATION_SIGNS/D1-2d.png,image,1,910,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image594.png,rId938,,True,120,58,0db55614546606e7344ba3044453867b960a5288d012d27cc7e99921a464a35a,,,,120
DESTINATION_SIGNS,D1-3,1,DESTINATION_SIGNS/D1-3.png,image,1,911,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image592.png,rId939,,True,120,80,6a577256b545eacbadced8bd6ce4c4c48136e4bacdc07f945845da588848528b,,,,120
DESTINATION_SIGNS,D1-3a,1,DESTINATION_SIGNS/D1-3a.png,image,1,912,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image593.png,rId940,,True,120,67,dbf67bb4f4b8b2c8ad484c16ca49abd0bac8496957789b4f13cc9e0cca9c871d,,,,120
DESTINATION_SIGNS,D1-3b,1,DESTINATION_SIGNS/D1-3b.png,image,1,913,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image619.png,rId941,,True,120,73,84ed0aa12ad48bd3653f1bd649159274bdc63cbdda24b0d620678dad0769bf31,,,,120
DESTINATION_SIGNS,D1-3c,1,DESTINATION_SIGNS/D1-3c.png,image,1,914,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image617.png,rId942,,True,120,66,5e728b0efb0b23a4cb827587e314d3cb06a1a43539fd16870c49ec66f56ae95c,,,,120
DESTINATION_SIGNS,D1-3d,1,DESTINATION_SIGNS/D1-3d.png,image,1,915,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image621.png,rId943,,True,120,101,143a74dc90acc4e16b6259f594d4f9c2f1995fbb97cfc42923745ede96b5b070,,,,120
DESTINATION_SIGNS,D1-5,1,DESTINATION_SIGNS/D1-5.png,image,1,916,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image618.png,rId944,,True,120,96,7bff62f44c279696ad2118cf015ee5c1b639a8e97984b8fa0d1284703c44260d,,,,120
DESTINATION_SIGNS,D1-5a,1,DESTINATION_SIGNS/D1-5a.png,image,1,917,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image609.png,rId945,,True,120,70,0f63ecc6af98761c77080ecebffd6d7f9f29ec8cda8925d69a28f3126d60c043,,,,120
DESTINATION_SIGNS,D2-1,1,DESTINATION_SIGNS/D2-1.png,image,1,918,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image611.png,rId946,,True,120,40,c28f04cf81537fc37840ab868b5026c2099719410f56cbbe6dd1a4102791c36e,,,,120
DESTINATION_SIGNS,D2-1a,1,DESTINATION_SIGNS/D2-1a.png,image,1,919,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image616.png,rId947,,True,120,61,aa6cbbdd90ed1a78b135b2e06488f3c063adb50993197a03558811c0427874e7,,,,120
DESTINATION_SIGNS,D2-2,1,DESTINATION_SIGNS/D2-2.png,image,1,920,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image612.png,rId948,,True,120,52,c5f6a79db78db7bbcd4f40e749b2ec1f8fefc1b5a7f5e7b74a3317b5e41c6515,,,,120
DESTINATION_SIGNS,D2-2a,1,DESTINATION_SIGNS/D2-2a.png,image,1,921,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image607.png,rId949,,True,120,76,a4e5f741534e05aa8d1ebafc77763505b25e170dd52c2b2e46f8604611b24d28,,,,120
DESTINATION_SIGNS,D2-3,1,DESTINATION_SIGNS/D2-3.png,image,1,922,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image601.png,rId950,,True,305,175,8a9d14652d2a9adbbd14faaa105b49406059ed2504e6aee485a2e7c32b9d8d15,,,,305
DESTINATION_SIGNS,D2-3a,1,DESTINATION_SIGNS/D2-3a.png,image,1,923,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image569.png,rId951,,True,145,109,a0690084e0bb1514969e1fb1ee26c0a28322b8fce13a44a09966569cc3b4c6f9,,,,145
DESTINATION_SIGNS,D3-1,1,DESTINATION_SIGNS/D3-1.png,image,1,925,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image566.png,rId952,,True,93,33,fba1c1cf6b0d375b30b3afa299a0c1bd146b5801d813e5fa3adcca7c631a6e77,,,,93
DESTINATION_SIGNS,D3-1a,1,DESTINATION_SIGNS/D3-1a.png,image,1,926,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image563.png,rId953,,True,219,41,023e60f7fbe5af88df8db5f470463306ae6502733598c4348513881409c2a4ba,,,,219
DESTINATION_SIGNS,D3-2,1,DESTINATION_SIGNS/D3-2.png,image,1,927,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image568.png,rId954,,True,120,59,db2dc92588a05bfbf9f18bb3f5465f4df1ac226051c465ed8637cab9a47df754,,,,120
DESTINATION_SIGNS,D3-2,2,DESTINATION_SIGNS/D3-2__2.png,image,1,928,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image570.png,rId955,,True,120,69,7f4efedef42c1dcca4f0558495cf9867c765220ed6685e703444c9060b41158a,,,,120
DESTINATION_SIGNS,D3-2,3,DESTINATION_SIGNS/D3-2__3.png,image,1,929,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image558.png,rId956,,True,120,79,637c2759a59e1df444966fe20a2c65e2fa99426a4609b41d8dd5f69b08e63a41,,,,120
DESTINATION_SIGNS,D3-2,4,DESTINATION_SIGNS/D3-2__4.png,image,1,930,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image557.png,rId957,,True,194,150,130983c3268738a6c81743e3a5517cb552c3b23b34aa8020f5948b48793dfc35,,,,194
DESTINATION_SIGNS,D4-1,1,DESTINATION_SIGNS/D4-1.png,image,1,931,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image565.png,rId958,,True,193,155,d4c878c35e94d4a6b57f8a6a2cdaa36b46919b0781467ed03d50158c806df8f6,,,,193
DESTINATION_SIGNS,D4-2,1,DESTINATION_SIGNS/D4-2.png,image,1,932,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image562.png,rId959,,True,500,600,c2de8e77e0eecfcf582ed570495216485d8c0e04cfa8d6259dde26ce03584063,,,,600
DESTINATION_SIGNS,D4-3,1,DESTINATION_SIGNS/D4-3.png,image,1,933,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image554.png,rId960,,True,120,81,f52f23f709c017168b434a05a1c1320d6a720cf07d4f4590d3baa66d4a26a16a,,,,120
DESTINATION_SIGNS,D4-4,1,DESTINATION_SIGNS/D4-4.png,image,1,934,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image590.png,rId961,,True,80,120,43128c5caaa7b7e32dc6ea6641b720f6f1af452b6a7477d6a4d4cfcd83a0d7d4,,,,120
DESTINATION_SIGNS,D4-4a,1,DESTINATION_SIGNS/D4-4a.png,image,1,935,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image588.png,rId962,,True,80,120,5f93b8dbf0117c2d915b5c88e75f6c11684d8d2787c3a9d7b207771160702adf,,,,120
DESTINATION_SIGNS,D5-1,1,DESTINATION_SIGNS/D5-1.png,image,1,936,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image585.png,rId963,,True,120,67,64f48e2d2737e51fb4d3ea42170adfebe2baab76e662f4395e69bf4abe31c3b9,,,,120
DESTINATION_SIGNS,D5-1a,1,DESTINATION_SIGNS/D5-1a.png,image,1,937,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image583.png,rId964,,True,120,61,da4158d0e8572af26bacad211df6f2e95e2ebc21c111ac0e35f2c89621282919,,,,120
DESTINATION_SIGNS,D5-2,1,DESTINATION_SIGNS/D5-2.png,image,1,938,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image591.png,rId965,,True,120,61,88a435fb1af40b2d633a5c46cf06156679beac53397f127ca6d7ca6c1ddecafa,,,,120
DESTINATION_SIGNS,D5-2a,1,DESTINATION_SIGNS/D5-2a.png,image,1,939,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image587.png,rId966,,True,120,121,eb33b34401d57d7e3de971b7d8e3c6a667ae07fa2d1fe0c24c916c15be0a0f16,,,,121
DESTINATION_SIGNS,D5-5,1,DESTINATION_SIGNS/D5-5.png,image,1,940,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image574.png,rId967,,True,120,121,568710012df60e067ed3b01ea1eb38251e70f1c465d3d81e301467da594d4245,,,,121
DESTINATION_SIGNS,D5-6,1,DESTINATION_SIGNS/D5-6.png,image,1,941,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image573.png,rId968,,True,135,109,663087e7a11bdb194728f252382127efa04f8204650710c56a4f8826f4ff6ce0,,,,135
DESTINATION_SIGNS,D5-7,1,DESTINATION_SIGNS/D5-7.png,image,1,942,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image582.png,rId969,,True,120,85,1ddce2a966c433717c8318b389ec9c8ef2f161df4953c468e315b9cace5fddf4,,,,120
DESTINATION_SIGNS,D5-7a,1,DESTINATION_SIGNS/D5-7a.png,image,1,943,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image575.png,rId970,,True,120,85,11ed0c1a40d82ebe68072bc9cf0edede4b9810f2d0da8e19ceca9687a91ee4e5,,,,120
DESTINATION_SIGNS,D5-8,1,DESTINATION_SIGNS/D5-8.png,image,1,944,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image521.png,rId971,,True,120,103,e5964de07ef3b85bb3c9726ba3df1421230d07f22848dc08b3bc18b2b7a1d046,,,,120
DESTINATION_SIGNS,D5-9,1,DESTINATION_SIGNS/D5-9.png,image,1,945,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image520.png,rId972,,True,120,46,98f64f630267428257e87049dc7ebaf5a4e6aaa08ed0abb69b2e7ed920dfe089,,,,120
DESTINATION_SIGNS,D5-9a,1,DESTINATION_SIGNS/D5-9a.png,image,1,946,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image518.png,rId973,,True,120,46,33d8d5afda9cf184fed89b57884865531ef21fb78adb3a0b6cd23164616dd1b0,,,,120
DESTINATION_SIGNS,D5-9b,1,DESTINATION_SIGNS/D5-9b.png,image,1,947,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image513.png,rId974,,True,120,107,0e8b0b725179a4ea95a061d31d6bde35fac1b28ed02ab57d0c49b204a7a0d26a,,,,120
DESTINATION_SIGNS,D5-10,1,DESTINATION_SIGNS/D5-10.png,image,1,948,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image511.png,rId975,,True,120,52,7c75766bdae84b66322b4d67886ecc4ee6665d04ee1845328845855bd5537f7d,,,,120
DESTINATION_SIGNS,D5-10a,1,DESTINATION_SIGNS/D5-10a.png,image,1,949,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image516.png,rId976,,True,120,52,d9d41b818cfec8a434c56bc8575ba0f2d47c796b195a44a3159ac00ca8b7cce5,,,,120
DESTINATION_SIGNS,D5-10b,1,DESTINATION_SIGNS/D5-10b.png,image,1,950,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image514.png,rId977,,True,100,101,6ad268562c459862e0c9b1d34427b890eb60732ef81d2b6d348cb1fe98fc5d1e,,,,101
DESTINATION_SIGNS,D5-11,1,DESTINATION_SIGNS/D5-11.png,image,1,951,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image506.png,rId978,,True,175,76,a02f05d400ae5eae90d725cb589165b68915fc18136a73df500e1ed06e3bb166,,,,175
DESTINATION_SIGNS,D5-11a,1,DESTINATION_SIGNS/D5-11a.png,image,1,952,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image505.png,rId979,,True,120,52,72306d618dd3f85787ded86159cafd7a65cda569ffdff4a613665dffa89b4c18,,,,120
DESTINATION_SIGNS,D5-11b,1,DESTINATION_SIGNS/D5-11b.png,image,1,953,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image510.png,rId980,,True,120,120,ea9469c0aa4cd9d186eb10c4d955b0275918b90e3fcea278efcefcd3b7f1d5c6,,,,120
DESTINATION_SIGNS,D5-12,1,DESTINATION_SIGNS/D5-12.png,image,1,954,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image551.png,rId981,,True,120,83,29a0700d3533e6596ba73441a47ac9f62510ebabb4a1eae2cf0552f7ebbe5ccb,,,,120
DESTINATION_SIGNS,D5-12aP,1,DESTINATION_SIGNS/D5-12aP.png,image,1,955,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image546.png,rId982,,True,120,51,d11f3a3c29dd09cbbe7167e893c6afa7869d23f6abc68526e0223d81de9de515,,,,120
DESTINATION_SIGNS,D5-12b,1,DESTINATION_SIGNS/D5-12b.png,image,1,956,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image548.png,rId983,,True,120,91,f348b5fa54cdd6174e421bac330757f33aeb0b7d0b5d051bafb13b2c7aa8bde9,,,,120
DESTINATION_SIGNS,D5-13,1,DESTINATION_SIGNS/D5-13.png,image,1,957,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image547.png,rId984,,True,120,58,663fe0656ba31b51c704d53540bc48851004116879700d6d53f017afd2e690b2,,,,120
DESTINATION_SIGNS,D5-14,1,DESTINATION_SIGNS/D5-14.png,image,1,958,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image540.png,rId985,,True,120,63,db12d53577a57f12e738ff5c30b9326f30c9f626742a217c5731d8ce48e9e9f3,,,,120
DESTINATION_SIGNS,D5-15,1,DESTINATION_SIGNS/D5-15.png,image,1,959,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image536.png,rId986,,True,120,75,aa6ecebc4338cdc7265390d227d92a43b9601a63adc9292112f03fab7705189b,,,,120
DESTINATION_SIGNS,D5-16,1,DESTINATION_SIGNS/D5-16.png,image,1,960,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image543.png,rId987,,True,120,81,4534aef8beb03bf1326da9f01013b624f57db196de41a1cd2bb56af12929890b,,,,120
DESTINATION_SIGNS,D8-1,1,DESTINATION_SIGNS/D8-1.png,image,1,961,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image542.png,rId988,,True,181,145,285515e03ecea33ccee7d149584c1e3c89aeac13b73d373cd110fd97bf25a85e,,,,181
DESTINATION_SIGNS,D8-1a,1,DESTINATION_SIGNS/D8-1a.png,image,1,962,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image528.png,rId989,,True,119,87,0ef1eea4d0904aebdf0015fa2f1985e98ec62f709790b330f5dc867a406d7435,,,,119
DESTINATION_SIGNS,D8-2,1,DESTINATION_SIGNS/D8-2.png,image,1,963,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image523.png,rId990,,True,181,101,0ea610c9cefdc7e0afdcc46188acd92d6ac7143660d980efb527f21cda4acad6,,,,181
DESTINATION_SIGNS,D8-3,1,DESTINATION_SIGNS/D8-3.png,image,1,964,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image1155.png,rId991,,True,120,106,7c8e36c33c8a4bb1a02958fb528eff09dc90df4db3fd5441262d7ff26130ba16,,,,120
DESTINATION_SIGNS,D10-1,1,DESTINATION_SIGNS/D10-1.png,image,1,965,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image1147.png,rId992,,False,60,120,2663b882cc4f322f2a31905a90b8191ba405327702968172c0012816153924c6,,,,120
DESTINATION_SIGNS,D10-1a,1,DESTINATION_SIGNS/D10-1a.png,image,1,966,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image1150.png,rId993,,True,40,120,36b19c9054cf805bc8439112483afebc8e1fe0cef453ed139645ab4fc3b3db25,,,,120
DESTINATION_SIGNS,D10-2,1,DESTINATION_SIGNS/D10-2.png,image,1,967,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image1162.png,rId994,,True,250,750,835b1f1141612e0f87b0a4fa8b4be3fc2b5bb4689646524aca93f1910b6211a5,,,,750
DESTINATION_SIGNS,D10-2a,1,DESTINATION_SIGNS/D10-2a.png,image,1,968,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image1152.png,rId995,,True,66,262,8f7613aa503726310c98b8e1674c927871e6d0af031861e68b11205c45cfb166,,,,262
DESTINATION_SIGNS,D10-3,1,DESTINATION_SIGNS/D10-3.png,image,1,969,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image1139.png,rId996,,True,250,1000,ab42463f1c25880be4217427f263ede9723c5f3db4132d334e1efd16c497df1f,,,,1000
DESTINATION_SIGNS,D10-3a,1,DESTINATION_SIGNS/D10-3a.png,image,1,970,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image1137.png,rId997,,True,40,191,caa28ecd5b7013965a6d05739496561b40327eac27f5fd023b32aa7508b378a0,,,,191
DESTINATION_SIGNS,D10-4,1,DESTINATION_SIGNS/D10-4.png,image,1,971,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image1145.png,rId998,,False,40,120,45626a4764c771c47c6f654c2f80f10216d9f9225282031df65f2aa4bd4e3314,,,,120
DESTINATION_SIGNS,D10-5,1,DESTINATION_SIGNS/D10-5.png,image,1,972,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image1149.png,rId999,,True,40,133,d8189aaf80b72b7693e9b0e860345b488049e1f4f9b0020d7c3846d00f970e8f,,,,133
DESTINATION_SIGNS,D11-1,1,DESTINATION_SIGNS/D11-1.png,image,1,974,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image1129.png,rId1000,,True,120,91,6fa439db81982cdd2c4dfff85928552bbe1c5741013479ad2cfdabef61ab9969,,,,120
DESTINATION_SIGNS,D11-1bP,1,DESTINATION_SIGNS/D11-1bP.png,image,1,975,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image964.png,rId1001,,True,120,41,4cdea3d0157d519599f3a5f228d9dda4c4012b7d13e3f05fea6c312b77b023f8,,,,120
DESTINATION_SIGNS,D11-1c,1,DESTINATION_SIGNS/D11-1c.png,image,1,976,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image966.png,rId1002,,True,120,91,97f4f4790d9ec034af0a29882ee4bec01cab66151c4e870975bec2c5713643a7,,,,120
DESTINATION_SIGNS,D11-10a,1,DESTINATION_SIGNS/D11-10a.png,image,1,977,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image967.png,rId1003,,True,120,23,cb6ee21c097f8d1169135ab670b8f67c446e1b4d920a7bad149b43401e5f7148,,,,120
DESTINATION_SIGNS,D11-10b,1,DESTINATION_SIGNS/D11-10b.png,image,1,978,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image968.png,rId1004,,True,120,44,6ce420ace801dff813e6828e009f4248bab033940b4a2887efb72cfb5db19982,,,,120
DESTINATION_SIGNS,D11-10c,1,DESTINATION_SIGNS/D11-10c.png,image,1,979,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image959.png,rId1005,,False,120,66,eb79f6c813d37ef28e924e49a920b1841ee1425e72206d6a1d29a69884394f39,,,,120
DESTINATION_SIGNS,D11-10d,1,DESTINATION_SIGNS/D11-10d.png,image,1,980,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image965.png,rId1006,,True,120,23,010acbeffe3651ce9bc46b68be41fdd95a935cb666071532dcb999b1907c2867,,,,120
DESTINATION_SIGNS,D11-10e,1,DESTINATION_SIGNS/D11-10e.png,image,1,981,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image958.png,rId1007,,True,120,41,dc6ab6efc9f1825ddc33c919cd439c6debef9c328e7b4f6c2aeb997c24250e2a,,,,120
DESTINATION_SIGNS,D11-10f,1,DESTINATION_SIGNS/D11-10f.png,image,1,982,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image960.png,rId1008,,False,120,61,dd113095e65843764b5f2c8b4ac06a39241b8d978a9d64ce8f30b3f526d2165b,,,,120
DESTINATION_SIGNS,D11-11,1,DESTINATION_SIGNS/D11-11.png,image,1,983,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image963.png,rId1009,,True,120,120,e7ea174048c9819751798a07c266e480a66c8ca27d41d8d378bcff5f84fe26f9,,,,120
DESTINATION_SIGNS,D11-12,1,DESTINATION_SIGNS/D11-12.png,image,1,984,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image956.png,rId1010,,True,120,120,13cabde06d6f373d9a433bfc44be667e8e65bdfe301990cec705e9cc8466d1eb,,,,120
DESTINATION_SIGNS,D11-13,1,DESTINATION_SIGNS/D11-13.png,image,1,985,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image1008.png,rId1011,,True,120,120,db593b8a2f18170551caaea47ef30db6d3cf05ad5937fd92cb14e528870af039,,,,120
DESTINATION_SIGNS,D11-14,1,DESTINATION_SIGNS/D11-14.png,image,1,986,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image993.png,rId1012,,True,120,120,faeb4e192074d537df9c12cb4e08840c022f86bd712ce4a23174e121c44a6250,,,,120
DESTINATION_SIGNS,D11-20,1,DESTINATION_SIGNS/D11-20.png,image,1,987,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image995.png,rId1013,,True,120,180,b334b68a74a02933f58839480be6f9d6e7cf7c18b10b6bd3355f593713f43539,,,,180
DESTINATION_SIGNS,D11-20a,1,DESTINATION_SIGNS/D11-20a.png,image,1,988,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image1000.png,rId1014,,True,120,180,e645a74d52841724c7be50bb80d5d70b81d2baba9fb8ff3395fbc8847e687655,,,,180
DESTINATION_SIGNS,D12-1,1,DESTINATION_SIGNS/D12-1.png,image,1,989,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image996.png,rId1015,,True,120,69,9cbf403352b4c99a64d8d56cbc9dad8723c44d9315735ab7365f73711bc77001,,,,120
DESTINATION_SIGNS,D12-1a,1,DESTINATION_SIGNS/D12-1a.png,image,1,990,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image989.png,rId1016,,True,120,74,8b4b3998bdb5bd2001f160288c951acecb010d9b9e87d58bf60bad8eda898ecd,,,,120
DESTINATION_SIGNS,D12-1bP,1,DESTINATION_SIGNS/D12-1bP.png,image,1,991,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image990.png,rId1017,,True,120,38,80251afcdb952353513ce0904fb8bd3308287c704c663e50cc607a12c20584ba,,,,120
DESTINATION_SIGNS,D12-2,1,DESTINATION_SIGNS/D12-2.png,image,1,992,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image991.png,rId1018,,True,120,84,e05cc65f1525737d9a3c3a2c131e9d454dff48e60d7edd175a17b1aad799dafe,,,,120
DESTINATION_SIGNS,D12-3,1,DESTINATION_SIGNS/D12-3.png,image,1,993,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image992.png,rId1019,,True,120,69,2664a2413602859080218f301bdd0e8e79b7b9aaf68bce10d5ee95b4d4e5371d,,,,120
DESTINATION_SIGNS,D12-4,1,DESTINATION_SIGNS/D12-4.png,image,1,994,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image986.png,rId1020,,True,120,61,d0d91fb466889f0736060ca5c3c47b9167d4c4f88fdfcb07fb3b408cec5d76da,,,,120
DESTINATION_SIGNS,D12-5,1,DESTINATION_SIGNS/D12-5.png,image,1,995,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image898.png,rId1021,,True,120,156,aa37ff4f0b65a77289f6fc4bf3443891592174db135fce103f83f409a6b8c978,,,,156
DESTINATION_SIGNS,D12-5a,1,DESTINATION_SIGNS/D12-5a.png,image,1,996,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image900.png,rId1022,,True,120,120,c8cdb5f023d7f8421061b98ee50e66b3d815e56fa924a59c3cdbdb4015f40d40,,,,120
DESTINATION_SIGNS,D12-6,1,DESTINATION_SIGNS/D12-6.png,image,1,997,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image887.png,rId1023,,True,120,91,b7ee95d8635a7388850b7fbd2521418446caabebf17788d071d2fcdb5ba3ed27,,,,120
DESTINATION_SIGNS,D13-1,1,DESTINATION_SIGNS/D13-1.png,image,1,998,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image889.png,rId1024,,True,120,61,a0017de0d4b9b14a8a0ad1c85de1b7f1087e4e9c9b82559c3f433c57205a9bde,,,,120
DESTINATION_SIGNS,D13-2,1,DESTINATION_SIGNS/D13-2.png,image,1,999,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image892.png,rId1025,,True,120,61,5977f0c7e2226c691be1d505e32444005626708f165ee97a865f213f451bdfab,,,,120
DESTINATION_SIGNS,D13-3,1,DESTINATION_SIGNS/D13-3.png,image,1,1000,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image893.png,rId1026,,True,120,76,52d5c020f7efd621ed13fbf75fc0925d2d700c4b16f04c2cf95a70aae26799dc,,,,120
DESTINATION_SIGNS,D13-3a,1,DESTINATION_SIGNS/D13-3a.png,image,1,1001,docx_embedded,Element Catalogue_ Traffic Signs (First version).docx,/word/media/image888.png,rId1027,,True,120,106,93346020f2404c9e918ea1c0c31e4c2fe4a88b763588fc20a313df9861a631c1,,,,120
